591,1150.5,310.97,216.22
22.897,23.015,52.44,52.284
164.73,192.45,191.77,164.11
71.811,71.992,101.22,101.01
163.7,191.33,190.66,163.09
120.41,120.65,149.69,149.41
162.68,190.21,189.55,162.07
168.68,168.98,197.83,197.5
161.67,189.11,188.45,161.06
216.64,217.01,245.67,245.27
160.66,188.01,187.36,160.06
264.29,264.71,293.19,292.74
159.66,186.92,186.27,159.06
22.701,22.819,52.181,52.026
118.69,146.29,145.71,118.16
71.512,71.692,100.86,100.65
117.81,145.32,144.74,117.29
120,120.24,149.22,148.95
116.94,144.36,143.79,116.43
168.18,168.48,197.27,196.93
116.08,143.41,142.84,115.57
216.04,216.4,245.01,244.61
115.22,142.46,141.9,114.71
263.59,264.01,292.43,291.98
114.37,141.52,140.96,113.87
22.506,22.623,51.923,51.769
72.842,100.32,99.837,72.408
71.214,71.393,100.5,100.29
72.12,99.512,99.027,71.689
119.6,119.84,148.76,148.49
71.403,98.704,98.222,70.975
167.68,167.98,196.71,196.37
70.69,97.902,97.423,70.265
215.44,215.8,244.35,243.95
69.982,97.105,96.629,69.56
262.9,263.31,291.68,291.22
69.279,96.313,95.84,68.859
22.312,22.428,51.667,51.513
27.192,54.559,54.161,26.849
70.917,71.095,100.14,99.928
26.621,53.897,53.503,26.28
119.21,119.44,148.3,148.03
26.054,53.24,52.848,25.715
167.18,167.48,196.15,195.82
25.49,52.587,52.198,25.154
214.85,215.2,243.69,243.3
24.93,51.939,51.552,24.596
262.2,262.62,290.92,290.47
24.373,51.294,50.91,24.041
