97.132,1843.8,1220.5,836.7
85.097,80.012,200.35,204.02
615.06,730.47,730.51,615.61
282.71,279.98,398.53,399.89
615.98,730.54,730.58,616.53
477.44,476.98,593.79,592.92
616.89,730.61,730.66,617.43
669.35,671.1,786.2,783.16
617.78,730.68,730.73,618.31
858.48,862.38,975.82,970.67
618.66,730.75,730.79,619.19
1044.9,1050.9,1162.7,1155.5
619.53,730.82,730.86,620.05
93.314,88.422,206.42,209.95
428.56,539.6,540.48,429.91
287.14,284.51,400.79,402.1
430.81,541.06,541.93,432.14
478.19,477.75,592.35,591.51
433.03,542.51,543.36,434.34
666.52,668.2,781.16,778.23
435.22,543.93,544.78,436.51
852.18,855.93,967.29,962.32
437.37,545.33,546.17,438.65
1035.2,1041,1150.8,1143.8
439.5,546.72,547.54,440.76
101.22,96.514,212.26,215.66
249.02,355.93,357.59,251.11
291.41,288.87,402.96,404.22
252.5,358.68,360.32,254.57
478.91,478.48,590.96,590.15
255.93,361.4,363.01,257.97
663.79,665.41,776.31,773.48
259.32,364.08,365.67,261.33
846.1,849.72,959.07,954.28
262.66,366.72,368.28,264.64
1025.9,1031.5,1139.3,1132.6
265.95,369.32,370.86,267.9
108.85,104.31,217.88,221.16
76.055,179.06,181.44,78.837
295.51,293.07,405.05,406.27
80.678,183.01,185.36,83.421
479.6,479.19,589.62,588.84
85.237,186.91,189.22,87.942
661.16,662.73,771.63,768.9
89.734,190.75,193.02,92.402
840.24,843.74,951.15,946.53
94.169,194.53,196.78,96.801
1016.9,1022.3,1128.2,1121.8
98.544,198.27,200.48,101.14
