177.14,863.03,192.01,127.01
22.382,23.047,39.925,39.187
98.17,113.41,113.17,97.978
50.336,51.122,67.836,66.978
97.85,113.01,112.78,97.66
78.02,78.925,95.478,94.503
97.534,112.62,112.39,97.346
105.44,106.46,122.85,121.77
97.221,112.24,112.01,97.034
132.6,133.73,149.97,148.77
96.911,111.85,111.62,96.726
159.5,160.74,176.83,175.52
96.603,111.47,111.25,96.42
21.286,21.941,38.698,37.971
73.069,88.085,87.923,72.951
49.041,49.815,66.411,65.566
72.872,87.815,87.655,72.755
76.53,77.422,93.859,92.898
72.678,87.548,87.389,72.562
103.76,104.76,121.04,119.97
72.485,87.283,87.126,72.37
130.73,131.85,147.97,146.79
72.294,87.021,86.865,72.18
157.44,158.67,174.65,173.35
72.105,86.762,86.607,71.992
20.206,20.852,37.49,36.773
48.334,63.131,63.042,48.287
47.765,48.528,65.007,64.174
48.256,62.983,62.895,48.211
75.062,75.94,92.263,91.316
48.18,62.836,62.749,48.135
102.1,103.09,119.26,118.2
48.104,62.69,62.604,48.059
128.89,129.99,146,144.84
48.03,62.546,62.461,47.985
155.42,156.63,172.5,171.22
47.955,62.404,62.319,47.911
19.142,19.779,36.299,35.592
23.956,38.54,38.522,23.98
46.507,47.26,63.623,62.802
23.995,38.51,38.492,24.018
73.614,74.48,90.69,89.757
24.034,38.48,38.462,24.057
100.47,101.44,117.5,116.46
24.072,38.45,38.432,24.095
127.07,128.16,144.06,142.91
24.11,38.421,38.403,24.132
153.43,154.62,170.38,169.12
24.147,38.391,38.374,24.169
