353.1,446.7,370.44,245.96
30.483,30.236,64.264,64.412
182.12,211.93,212.17,182.32
87.073,86.992,121.15,121.13
182.46,212.33,212.57,182.67
143.87,143.96,178.24,178.05
182.8,212.73,212.97,183.01
200.88,201.14,235.54,235.19
183.15,213.13,213.37,183.36
258.11,258.53,293.06,292.54
183.5,213.53,213.78,183.71
315.54,316.13,350.8,350.1
183.84,213.94,214.18,184.05
30.89,30.646,64.51,64.656
132.81,162.34,162.52,132.96
87.209,87.128,121.12,121.1
133.07,162.64,162.83,133.22
143.73,143.82,177.93,177.75
133.32,162.95,163.14,133.47
200.47,200.72,234.96,234.61
133.57,163.26,163.45,133.72
257.41,257.83,292.2,291.68
133.82,163.57,163.76,133.98
314.57,315.15,349.65,348.96
134.08,163.88,164.07,134.23
31.294,31.052,64.754,64.899
83.986,113.23,113.36,84.082
87.343,87.262,121.09,121.07
84.146,113.44,113.57,84.243
143.6,143.68,177.63,177.45
84.307,113.66,113.79,84.404
200.06,200.3,234.38,234.03
84.469,113.87,114,84.566
256.72,257.14,291.34,290.82
84.631,114.09,114.22,84.729
313.6,314.18,348.51,347.83
84.794,114.31,114.44,84.892
31.694,31.455,64.995,65.138
35.623,64.585,64.66,35.666
87.475,87.396,121.06,121.04
35.695,64.71,64.785,35.738
143.46,143.54,177.33,177.15
35.767,64.835,64.911,35.81
199.65,199.89,233.8,233.46
35.839,64.961,65.037,35.883
256.04,256.45,290.48,289.98
35.912,65.087,65.163,35.956
312.64,313.22,347.38,346.7
35.985,65.214,65.29,36.028
