2149.8,714.34,501.79,362.44
37.934,35.19,81.561,84.14
255.91,298.82,302.69,259.78
114.92,112.45,158.73,161.04
262.37,305.27,309.13,266.23
191.76,189.56,235.77,237.8
268.81,311.7,315.55,272.67
268.47,266.54,312.67,314.43
275.25,318.11,321.96,279.1
345.04,343.39,389.43,390.91
281.67,324.52,328.36,285.52
421.47,420.09,466.05,467.27
288.08,330.92,334.75,291.92
42.465,39.753,85.85,88.399
185.05,227.47,231.35,188.94
118.99,116.55,162.57,164.85
191.53,233.93,237.81,195.42
195.39,193.22,239.15,241.16
198,240.39,244.26,201.88
271.64,269.74,315.59,317.33
204.46,246.83,250.69,208.33
347.77,346.13,391.9,393.37
210.91,253.27,257.12,214.77
423.75,422.39,468.08,469.28
217.35,259.69,263.53,221.2
46.943,44.262,90.088,92.608
115.01,156.94,160.83,118.92
123.02,120.61,166.36,168.61
121.52,163.43,167.32,125.42
198.97,196.83,242.49,244.48
128.02,169.91,173.79,131.91
274.78,272.9,318.49,320.21
134.5,176.38,180.26,138.38
350.46,348.85,394.35,395.81
140.97,182.84,186.71,144.85
426.01,424.66,470.08,471.27
147.43,189.28,193.15,151.3
51.369,48.72,94.278,96.769
45.785,87.226,91.137,49.705
127.01,124.62,170.1,172.33
52.315,93.742,97.647,56.228
202.51,200.39,245.79,247.75
58.834,100.25,104.14,62.74
277.89,276.03,321.35,323.05
65.342,106.74,110.63,69.24
353.13,351.53,396.77,398.21
71.837,113.22,117.11,75.73
428.24,426.9,472.06,473.24
78.322,119.69,123.57,82.207
