486.92,758.95,459.66,364.92
71.514,79.909,118.23,109.95
297.64,334.11,325.27,288.86
135.48,143.68,181.7,173.62
283.03,319.4,310.63,274.32
198.96,206.96,244.69,236.81
268.54,304.8,296.1,259.89
261.94,269.76,307.2,299.51
254.15,290.32,281.68,245.57
324.45,332.07,369.24,361.73
239.88,275.94,267.37,231.36
386.49,393.92,430.81,423.48
225.71,261.67,253.16,217.26
57.426,65.894,104.41,96.065
236.43,273.22,264.49,227.76
121.72,129.99,168.21,160.07
222,258.68,250.01,213.39
185.53,193.6,231.53,223.57
207.68,244.26,235.65,199.14
248.84,256.72,294.35,286.59
193.46,229.94,221.4,184.99
311.67,319.35,356.7,349.13
179.36,215.73,207.26,170.95
374.01,381.51,418.58,411.19
165.36,201.63,193.22,157.02
43.215,51.756,90.476,82.055
174.69,211.8,203.17,166.12
107.85,116.19,154.61,146.39
160.43,197.44,188.87,151.93
171.98,180.12,218.25,210.22
146.29,183.19,174.69,137.85
235.62,243.56,281.4,273.57
132.25,169.04,160.61,123.88
298.77,306.52,344.06,336.42
118.32,155.01,146.64,110.01
361.43,368.99,406.25,398.8
104.5,141.08,132.77,96.256
28.878,37.495,76.417,67.923
112.41,149.84,141.32,103.95
93.851,102.26,140.88,132.59
98.331,135.66,127.2,89.938
158.32,166.53,204.85,196.76
84.365,121.58,113.19,76.037
222.28,230.3,268.32,260.43
70.506,107.62,99.289,62.243
285.76,293.58,331.31,323.61
56.755,93.759,85.494,48.555
348.74,356.37,393.81,386.3
43.11,80.006,71.805,34.973
