1143,1514.6,499.99,371.87
41.128,36.533,79.389,83.93
249.94,292.04,296.51,254.36
112.53,108.02,151.08,155.53
257.3,299.5,304,261.73
184.26,179.84,223.09,227.45
264.69,307,311.51,269.15
256.31,251.99,295.44,299.7
272.12,314.53,319.07,276.59
328.7,324.47,368.11,372.29
279.58,322.1,326.65,284.07
401.41,397.27,441.12,445.2
287.07,329.7,334.28,291.58
48.757,44.184,86.951,91.471
180.05,221.95,226.32,184.36
120.01,115.53,158.49,162.92
187.23,229.24,233.62,191.56
191.59,187.19,230.35,234.69
194.45,236.56,240.97,198.79
263.49,259.19,302.54,306.79
201.7,243.91,248.34,206.06
335.73,331.51,375.07,379.22
208.98,251.3,255.75,213.36
408.29,404.17,447.92,451.99
216.29,258.72,263.19,220.7
56.351,51.799,94.478,98.977
110.48,152.18,156.45,114.68
127.46,122.99,165.87,170.28
117.49,159.3,163.58,121.71
198.89,194.51,237.58,241.9
124.53,166.44,170.74,128.77
270.64,266.36,309.62,313.85
131.6,173.62,177.94,135.86
342.72,338.53,381.99,386.13
138.71,180.83,185.17,142.98
415.13,411.03,454.69,458.73
145.84,188.07,192.43,150.14
63.911,59.379,101.97,106.45
41.229,82.741,86.901,45.327
134.87,130.43,173.21,177.6
48.065,89.681,93.859,52.182
206.15,201.8,244.77,249.07
54.932,96.652,100.85,59.068
277.75,273.49,316.66,320.87
61.831,103.65,107.87,65.985
349.68,345.51,388.88,393
68.76,110.69,114.92,72.933
421.94,417.86,461.42,465.45
75.721,117.75,122.01,79.913
