355.57,409.52,573.66,446.7
32.412,31.813,89.641,90.181
327.73,384.51,386.62,330.26
128.22,127.72,184.14,184.58
331.92,388.01,390.06,334.38
221.7,221.3,276.36,276.71
336.01,391.42,393.43,338.41
312.95,312.63,366.39,366.65
340,394.75,396.71,342.35
402.03,401.8,454.29,454.48
343.89,398,399.91,346.19
489.03,488.88,540.15,540.26
347.7,401.17,403.04,349.94
33.409,32.811,90.54,91.078
233.34,289.94,292.74,236.56
129.05,128.55,184.88,185.32
238.68,294.59,297.32,241.82
222.38,221.98,276.95,277.3
243.89,299.12,301.8,246.95
313.48,313.16,366.83,367.1
248.97,303.55,306.16,251.97
402.42,402.19,454.6,454.78
253.94,307.88,310.42,256.86
489.28,489.13,540.33,540.43
258.79,312.1,314.59,261.64
34.402,33.807,91.437,91.973
139.24,195.66,199.16,143.15
129.88,129.39,185.62,186.06
145.73,201.46,204.87,149.54
223.06,222.65,277.54,277.89
152.05,207.12,210.45,155.77
314,313.69,367.27,367.54
158.23,212.64,215.89,161.86
402.8,402.57,454.9,455.09
164.26,218.03,221.21,167.81
489.53,489.38,540.5,540.61
170.14,223.3,226.4,173.61
35.392,34.799,92.33,92.865
45.448,101.69,105.87,50.042
130.71,130.22,186.35,186.79
53.067,108.63,112.71,57.549
223.73,223.33,278.12,278.47
60.502,115.4,119.38,64.877
314.53,314.22,367.71,367.98
67.759,122.01,125.9,72.031
403.19,402.96,455.21,455.39
74.846,128.46,132.26,79.018
489.78,489.63,540.67,540.78
81.767,134.76,138.47,85.843
