1929.2,600.34,719.87,501.22
33.743,30.346,95.905,98.944
398.41,462.17,461.45,397.22
142.96,140.17,207.41,209.83
396.42,460.97,460.24,395.19
254.97,252.81,321.8,323.57
394.37,459.74,458.99,393.12
369.89,368.4,439.21,440.28
392.27,458.48,457.71,390.98
487.82,487.04,559.73,560.08
390.11,457.19,456.4,388.79
608.9,608.85,683.52,683.1
387.9,455.86,455.05,386.55
39.316,35.985,100.95,103.93
293.78,356.32,354.81,291.82
147.55,144.81,211.42,213.79
290.49,353.8,352.26,288.48
258.52,256.4,324.73,326.46
287.12,351.22,349.64,285.06
372.34,370.88,440.99,442.04
283.67,348.57,346.95,281.55
489.12,488.35,560.31,560.65
280.12,345.85,344.19,277.95
608.97,608.93,682.82,682.41
276.48,343.06,341.35,274.26
44.785,41.516,105.9,108.82
191.13,252.48,250.22,188.43
152.04,149.36,215.36,217.69
186.6,248.7,246.38,183.83
262,259.92,327.6,329.3
181.96,244.81,242.44,179.12
374.74,373.31,442.74,443.77
177.2,240.83,238.39,174.29
490.39,489.63,560.88,561.21
172.32,236.74,234.24,169.34
609.05,609,682.14,681.74
167.32,232.55,229.98,164.25
50.151,46.943,110.75,113.62
90.403,150.61,147.62,86.989
156.46,153.82,219.22,221.5
84.684,145.6,142.54,81.185
265.4,263.37,330.42,332.08
78.823,140.47,137.32,75.236
377.09,375.69,444.45,445.47
72.815,135.2,131.98,69.137
491.63,490.89,561.43,561.76
66.653,129.8,126.5,62.88
609.12,609.08,681.48,681.08
60.332,124.27,120.87,56.461
