480.05,797.73,516.33,396.72
46.428,49.978,99.474,95.905
301,349.68,345.05,296.66
128.56,132.15,180.67,177.07
293.79,341.98,337.44,289.53
209.1,212.71,260.29,256.66
286.72,334.44,329.98,282.54
288.07,291.7,338.37,334.72
279.78,327.03,322.66,275.69
365.52,369.19,414.97,411.29
272.98,319.77,315.48,268.96
441.51,445.19,490.11,486.41
266.31,312.65,308.44,262.37
40.523,44.064,93.529,89.97
220.05,268.59,264.44,216.19
122.61,126.18,174.68,171.09
213.64,261.71,257.64,209.86
203.09,206.69,254.25,250.63
207.36,254.95,250.96,203.65
282.02,285.65,332.29,328.65
201.2,248.33,244.41,197.56
359.43,363.09,408.84,405.18
195.16,241.83,237.99,191.59
435.38,439.06,483.95,480.26
189.23,235.46,231.69,185.73
34.633,38.165,87.6,84.05
139.3,187.72,184.06,135.93
116.67,120.23,168.7,165.12
133.7,181.64,178.05,130.39
197.11,200.7,248.23,244.62
128.21,175.67,172.15,124.96
275.99,279.61,326.22,322.59
122.82,169.82,166.37,119.64
353.36,357,402.74,399.08
117.54,164.09,160.7,114.42
429.27,432.93,477.81,474.13
112.36,158.46,155.13,109.29
28.76,32.282,81.686,78.145
58.775,107.07,103.88,55.882
110.75,114.3,162.74,159.17
53.973,101.78,98.665,51.136
191.13,194.71,242.22,238.62
49.264,96.605,93.547,46.482
269.97,273.58,320.17,316.55
44.646,91.527,88.527,41.917
347.3,350.94,396.64,393
40.116,86.546,83.602,37.439
423.17,426.83,471.68,468.01
35.672,81.658,78.77,33.046
