1356.5,1116.6,111.5,81.635
9.4725,9.1564,18.785,19.07
57.337,66.956,66.969,57.309
25.514,25.25,35.017,35.249
57.29,66.978,66.991,57.261
41.786,41.576,51.485,51.662
57.242,67,67.013,57.213
58.294,58.139,68.193,68.314
57.193,67.022,67.035,57.164
75.042,74.945,85.147,85.21
57.144,67.044,67.058,57.114
92.038,91.998,102.35,102.36
57.094,67.067,67.081,57.063
9.9948,9.6822,19.259,19.541
41.448,50.96,50.905,41.352
25.95,25.689,35.403,35.632
41.288,50.867,50.811,41.191
42.133,41.925,51.779,51.954
41.126,50.773,50.716,41.027
58.549,58.396,68.394,68.513
40.961,50.678,50.62,40.861
75.204,75.107,85.251,85.313
40.794,50.582,50.523,40.693
92.102,92.063,102.36,102.36
40.625,50.483,50.424,40.522
10.511,10.202,19.727,20.006
25.735,35.141,35.019,25.573
26.381,26.123,35.784,36.011
25.465,34.937,34.813,25.301
42.476,42.271,52.071,52.244
25.191,34.73,34.605,25.025
58.802,58.651,68.592,68.71
24.913,34.52,34.393,24.745
75.364,75.268,85.354,85.416
24.631,34.307,34.178,24.461
92.166,92.128,102.36,102.37
24.346,34.091,33.96,24.172
11.022,10.716,20.191,20.467
10.195,19.498,19.311,9.9686
26.807,26.552,36.161,36.385
9.817,19.185,18.995,9.5879
42.816,42.612,52.359,52.53
9.4341,18.867,18.674,9.2017
59.052,58.902,68.789,68.905
9.0457,18.545,18.349,8.81
75.522,75.427,85.456,85.517
8.6517,18.218,18.019,8.4126
92.229,92.191,102.37,102.37
8.2521,17.886,17.685,8.0095
