2097.5,1049.8,115.31,89.273
10.914,10.721,20.025,20.185
61.143,70.376,70.59,61.245
26.492,26.355,36.048,36.149
61.313,70.736,70.959,61.419
42.721,42.645,52.751,52.788
61.49,71.111,71.344,61.6
59.643,59.633,70.179,70.147
61.675,71.503,71.746,61.789
77.302,77.364,88.381,88.272
61.868,71.911,72.165,61.987
95.748,95.89,107.41,107.22
62.069,72.338,72.603,62.194
11.233,11.042,20.291,20.449
45.91,55.027,55.054,45.826
26.718,26.583,36.216,36.316
45.769,55.072,55.099,45.681
42.847,42.772,52.813,52.849
45.622,55.118,55.147,45.531
59.659,59.649,70.125,70.093
45.469,55.167,55.197,45.374
77.199,77.261,88.2,88.093
45.309,55.217,55.249,45.21
95.516,95.655,107.09,106.9
45.143,55.27,55.303,45.039
11.547,11.359,20.554,20.71
30.864,39.869,39.713,30.6
26.942,26.808,36.382,36.48
30.42,39.606,39.443,30.145
42.971,42.897,52.873,52.91
29.958,39.332,39.162,29.671
59.675,59.665,70.071,70.039
29.476,39.047,38.869,29.177
77.098,77.158,88.022,87.916
28.974,38.749,38.564,28.662
95.286,95.424,106.78,106.59
28.449,38.438,38.244,28.123
11.858,11.672,20.813,20.967
16.004,24.898,24.563,15.564
27.162,27.03,36.546,36.643
15.264,24.335,23.986,14.806
43.093,43.02,52.933,52.969
14.494,23.749,23.385,14.017
59.691,59.681,70.018,69.987
13.692,23.138,22.759,13.195
76.998,77.058,87.846,87.741
12.856,22.501,22.105,12.337
95.06,95.196,106.47,106.28
11.983,21.836,21.422,11.441
