1536.1,895.12,884.88,648.78
49.862,43.742,123.46,129.05
440.24,520.29,524.71,444.07
182.46,177.23,258.85,263.53
446.66,527.7,532.22,450.58
318.22,313.92,397.52,401.24
453.22,535.28,539.92,457.24
457.25,453.93,539.58,542.29
459.95,543.05,547.8,464.06
599.67,597.38,685.15,686.8
466.83,551.01,555.88,471.05
745.61,744.4,834.38,834.91
473.89,559.17,564.16,478.21
59.869,53.893,132.73,138.19
309.34,387.51,390.95,312.21
191.01,185.91,266.61,271.18
314.15,393.28,396.8,317.1
325.24,321.05,403.68,407.31
319.08,399.18,402.78,322.09
462.67,459.43,544.07,546.71
324.13,405.22,408.91,327.21
603.41,601.18,687.88,689.49
329.29,411.41,415.19,332.45
747.58,746.4,835.26,835.78
334.58,417.75,421.63,337.82
69.645,63.807,141.79,147.12
181.46,257.83,260.34,183.43
199.37,194.38,274.18,278.64
184.75,262.03,264.59,186.76
332.1,328.01,409.7,413.24
188.12,266.32,268.95,190.17
467.96,464.8,548.45,551.03
191.56,270.72,273.4,193.67
607.06,604.88,690.55,692.12
195.09,275.22,277.97,197.24
749.5,748.35,836.12,836.63
198.7,279.83,282.65,200.91
79.197,73.492,150.64,155.85
56.515,131.14,132.75,57.609
207.53,202.65,281.58,285.93
58.346,133.84,135.48,59.465
338.8,334.8,415.57,419.03
60.22,136.6,138.28,61.365
473.13,470.05,552.72,555.24
62.137,139.42,141.15,63.308
610.62,608.49,693.15,694.68
64.099,142.31,144.08,65.298
751.38,750.26,836.96,837.46
66.108,145.27,147.08,67.336
