2269.3,1227.4,229.89,159.93
20.599,21.968,41.751,40.322
114.6,133.5,133.68,114.67
53.595,55.064,75.224,73.692
114.72,133.8,133.99,114.8
87.218,88.792,109.34,107.7
114.85,134.11,134.3,114.92
121.49,123.17,144.12,142.37
114.98,134.43,134.62,115.05
156.42,158.22,179.57,177.71
115.11,134.75,134.94,115.19
192.04,193.95,215.73,213.75
115.24,135.07,135.27,115.32
18.335,19.691,39.374,37.958
83.311,102.05,102.05,83.209
51.163,52.62,72.676,71.158
83.141,102.05,102.06,83.038
84.614,86.174,106.61,104.99
82.968,102.06,102.06,82.863
118.7,120.37,141.21,139.47
82.792,102.07,102.07,82.685
153.45,155.23,176.47,174.63
82.612,102.07,102.08,82.503
188.88,190.77,212.43,210.47
82.429,102.08,102.08,82.318
16.09,17.434,37.018,35.615
52.298,70.873,70.702,52.024
48.753,50.197,70.151,68.646
51.84,70.587,70.413,51.56
82.033,83.579,103.91,102.3
51.372,70.296,70.119,51.088
115.95,117.6,138.32,136.61
50.896,69.999,69.818,50.606
150.51,152.27,173.4,171.57
50.411,69.697,69.512,50.115
185.75,187.62,209.16,207.22
49.916,69.388,69.2,49.615
13.864,15.197,34.683,33.292
21.555,39.969,39.626,21.111
46.364,47.795,67.647,66.156
20.812,39.396,39.047,20.36
79.475,81.007,101.24,99.641
20.056,38.812,38.457,19.595
113.21,114.85,135.47,133.76
19.285,38.218,37.856,18.815
147.6,149.34,170.36,168.54
18.499,37.612,37.243,18.021
182.64,184.5,205.93,204
17.699,36.994,36.618,17.211
