317.73,631.6,739.75,551.39
43.281,41.99,115.23,116.24
403.12,475.1,474.12,402.42
164.57,163.75,236.06,236.6
401.96,473.48,472.52,401.28
284.32,283.96,355.35,355.45
400.82,471.88,470.93,400.15
402.57,402.65,473.15,472.8
399.7,470.3,469.37,399.03
519.33,519.85,589.46,588.69
398.59,468.75,467.82,397.93
634.64,635.59,704.34,703.15
397.49,467.21,466.29,396.84
45.41,44.136,116.91,117.9
284.36,355.43,354.92,284.12
165.92,165.11,236.96,237.5
283.96,354.59,354.08,283.73
284.92,284.56,355.51,355.6
283.58,353.75,353.25,283.34
402.43,402.51,472.57,472.23
283.19,352.92,352.43,282.96
518.47,518.99,588.18,587.41
282.81,352.11,351.62,282.59
633.09,634.02,702.36,701.18
282.44,351.3,350.82,282.21
47.513,46.255,118.56,119.54
167.09,237.27,237.22,167.3
167.26,166.46,237.86,238.39
167.44,237.18,237.12,167.64
285.51,285.16,355.66,355.76
167.78,237.08,237.03,167.98
402.29,402.37,472,471.67
168.12,236.99,236.94,168.32
517.63,518.14,586.91,586.15
168.45,236.9,236.84,168.65
631.55,632.47,700.4,699.23
168.78,236.81,236.75,168.98
49.59,48.347,120.2,121.17
51.288,120.6,120.98,51.931
168.58,167.79,238.74,239.27
52.357,121.23,121.61,52.992
286.1,285.75,355.82,355.91
53.412,121.86,122.24,54.039
402.16,402.24,471.44,471.11
54.455,122.49,122.85,55.074
516.8,517.3,585.65,584.9
55.485,123.1,123.46,56.096
630.03,630.94,698.46,697.31
56.502,123.71,124.07,57.106
