2017.3,289.78,277.63,203.85
14.656,12.133,37.08,39.535
140.55,164.33,165.04,141.18
56.212,53.803,79.029,81.368
141.6,165.51,166.23,142.23
98.232,95.94,121.45,123.67
142.65,166.71,167.43,143.3
140.72,138.55,164.35,166.45
143.73,167.92,168.65,144.37
183.69,181.64,207.74,209.71
144.81,169.14,169.88,145.46
227.15,225.23,251.62,253.46
145.9,170.38,171.12,146.56
18.828,16.33,41.163,43.593
101.24,124.78,125.35,101.73
60.195,57.81,82.919,85.235
102.06,125.73,126.31,102.56
102.02,99.752,125.14,127.34
102.9,126.7,127.29,103.4
144.31,142.16,167.84,169.92
103.74,127.68,128.27,104.25
187.08,185.05,211.02,212.97
104.59,128.67,129.27,105.11
230.33,228.43,254.69,256.52
105.45,129.67,130.28,105.97
22.957,20.485,45.205,47.611
62.324,85.625,86.066,62.687
64.136,61.776,86.77,89.062
62.93,86.362,86.807,63.297
105.77,103.53,128.8,130.97
63.543,87.106,87.557,63.914
147.87,145.74,171.29,173.35
64.163,87.859,88.315,64.538
190.43,188.43,214.27,216.2
64.79,88.621,89.082,65.169
233.48,231.59,257.73,259.54
65.423,89.391,89.857,65.807
27.045,24.598,49.206,51.588
23.801,46.868,47.179,24.036
68.038,65.702,90.582,92.85
24.193,47.388,47.703,24.431
109.48,107.26,132.41,134.57
24.59,47.914,48.233,24.831
151.38,149.28,174.71,176.75
24.992,48.446,48.768,25.235
193.75,191.76,217.48,219.4
25.398,48.984,49.31,25.643
236.59,234.73,260.74,262.53
25.808,49.528,49.857,26.057
